Date,reward,cum_reward
2025-07-29,0.0,-0.01676869597832753
2025-07-30,0.0,-0.01676869597832753
2025-07-31,0.0,-0.01676869597832753
2025-08-01,-0.0,-0.01676869597832753
2025-08-04,0.0,-0.01676869597832753
2025-08-05,-0.0,-0.01676869597832753
2025-08-06,0.0053244197244816105,-0.01144427625384592
2025-08-07,0.0078103149877235545,-0.0036339612661223653
2025-08-08,-0.0023038686436198663,-0.005937829909742232
2025-08-11,-0.0005171818656889426,-0.006455011775431174
2025-08-12,-0.014316610997022305,-0.02077162277245348
2025-08-13,-0.0,-0.02077162277245348
2025-08-14,0.0,-0.02077162277245348
2025-08-15,-0.0,-0.02077162277245348
2025-08-18,-0.0,-0.02077162277245348
2025-08-19,-0.0,-0.02077162277245348
2025-08-20,-0.0,-0.02077162277245348
2025-08-21,-0.0,-0.02077162277245348
2025-08-22,0.0,-0.02077162277245348
2025-08-25,-0.0,-0.02077162277245348
2025-08-26,-0.0,-0.02077162277245348
2025-08-27,0.0,-0.02077162277245348
2025-08-28,0.0,-0.02077162277245348
2025-08-29,-0.0,-0.02077162277245348
2025-09-02,-0.0,-0.02077162277245348
2025-09-03,0.0,-0.02077162277245348
2025-09-04,0.0,-0.02077162277245348
2025-09-05,-0.0,-0.02077162277245348
2025-09-08,0.0,-0.02077162277245348
2025-09-09,0.0,-0.02077162277245348
2025-09-10,0.0,-0.02077162277245348
2025-09-11,0.0,-0.02077162277245348
2025-09-12,0.0,-0.02077162277245348
2025-09-15,0.0,-0.02077162277245348
2025-09-16,-0.01226322051893447,-0.03303484329138795
2025-09-17,0.0,-0.03303484329138795
2025-09-18,-0.0,-0.03303484329138795
2025-09-19,0.018644821499281594,-0.014390021792106356
2025-09-22,-0.0,-0.014390021792106356
2025-09-23,-0.0,-0.014390021792106356
2025-09-24,0.0,-0.014390021792106356
2025-09-25,-0.0,-0.014390021792106356
2025-09-26,0.0,-0.014390021792106356
2025-09-29,0.0,-0.014390021792106356
2025-09-30,0.0,-0.014390021792106356
2025-10-01,0.0,-0.014390021792106356
2025-10-02,-0.0,-0.014390021792106356
2025-10-03,0.0,-0.014390021792106356
2025-10-06,0.0,-0.014390021792106356
2025-10-07,-0.008683914333705078,-0.023073936125811434
2025-10-08,0.0,-0.023073936125811434
2025-10-09,-0.0,-0.023073936125811434
2025-10-10,-0.0,-0.023073936125811434
2025-10-13,0.0,-0.023073936125811434
2025-10-14,-0.0,-0.023073936125811434
2025-10-15,-0.0,-0.023073936125811434
2025-10-16,-0.0,-0.023073936125811434
2025-10-17,0.0,-0.023073936125811434
2025-10-20,0.0,-0.023073936125811434
2025-10-21,0.0,-0.023073936125811434
2025-10-22,0.0,-0.023073936125811434
2025-10-23,0.0,-0.023073936125811434
2025-10-24,0.0,-0.023073936125811434
2025-10-27,0.0,-0.023073936125811434
2025-10-28,0.0,-0.023073936125811434
2025-10-29,-0.0,-0.023073936125811434
2025-10-30,-0.0,-0.023073936125811434
2025-10-31,-0.0,-0.023073936125811434
2025-11-03,-0.0,-0.023073936125811434
2025-11-04,-0.0,-0.023073936125811434
2025-11-05,-0.0,-0.023073936125811434
2025-11-06,-0.0,-0.023073936125811434
2025-11-07,-0.0,-0.023073936125811434
2025-11-10,-0.018477499302281375,-0.04155143542809281
2025-11-11,0.0,-0.04155143542809281
2025-11-12,0.0,-0.04155143542809281
2025-11-13,-0.0,-0.04155143542809281
2025-11-14,-0.01368987469654015,-0.05524131012463296
2025-11-17,-0.0,-0.05524131012463296
2025-11-18,-0.0,-0.05524131012463296
2025-11-19,-0.0,-0.05524131012463296
2025-11-20,-0.0,-0.05524131012463296
2025-11-21,-0.0,-0.05524131012463296
2025-11-24,0.0,-0.05524131012463296
2025-11-25,0.0,-0.05524131012463296
2025-11-26,0.0,-0.05524131012463296
